DateTime,CPU usage [%]
2013-09-11 22:40:00,34.39918899536133
2013-09-11 22:45:00,35.13196563720703
2013-09-11 22:50:00,38.65635681152344
2013-09-11 22:55:00,38.341609954833984
2013-09-11 23:00:00,44.68403244018555
2013-09-11 23:05:00,43.93981170654297
2013-09-11 23:10:00,44.46973037719727
2013-09-11 23:15:00,46.2958869934082
2013-09-11 23:20:00,47.36234664916992
2013-09-11 23:25:00,41.068389892578125
2013-09-11 23:30:00,42.48175048828125
2013-09-11 23:35:00,41.1890983581543
2013-09-11 23:40:00,41.11859893798828
2013-09-11 23:45:00,37.97663497924805
2013-09-11 23:50:00,41.36575698852539
2013-09-11 23:55:00,40.52015686035156
2013-09-12 00:00:00,44.40716552734375
2013-09-12 00:05:00,41.71587753295898
2013-09-12 00:10:00,40.35599899291992
2013-09-12 00:15:00,42.21691131591797
2013-09-12 00:20:00,39.5064697265625
2013-09-12 00:25:00,39.31123733520508
2013-09-12 00:30:00,44.6773796081543
2013-09-12 00:35:00,45.16347122192383
2013-09-12 00:40:00,44.29695129394531
2013-09-12 00:45:00,46.93383407592773
2013-09-12 00:50:00,45.45253753662109
2013-09-12 00:55:00,43.56059646606445
2013-09-12 01:00:00,44.16130447387695
2013-09-12 01:05:00,43.9603385925293
2013-09-12 01:10:00,39.5665283203125
2013-09-12 01:15:00,40.238380432128906
2013-09-12 01:20:00,43.77349853515625
2013-09-12 01:25:00,44.96673202514648
2013-09-12 01:30:00,43.84423828125
2013-09-12 01:35:00,44.91637420654297
2013-09-12 01:40:00,48.30510330200195
2013-09-12 01:45:00,48.80398178100586
2013-09-12 01:50:00,45.76085662841797
2013-09-12 01:55:00,43.20969772338867
2013-09-12 02:00:00,41.7451171875
2013-09-12 02:05:00,43.72531127929688
2013-09-12 02:10:00,41.28508377075195
2013-09-12 02:15:00,39.88980484008789
2013-09-12 02:20:00,39.09458541870117
2013-09-12 02:25:00,39.08534240722656
2013-09-12 02:30:00,39.37625503540039
2013-09-12 02:35:00,41.39966583251953
2013-09-12 02:40:00,44.319091796875
2013-09-12 02:45:00,42.0411376953125
2013-09-12 02:50:00,40.810245513916016
2013-09-12 02:55:00,37.852298736572266
2013-09-12 03:00:00,35.921875
2013-09-12 03:05:00,40.375919342041016
2013-09-12 03:10:00,38.45264053344727
2013-09-12 03:15:00,35.587135314941406
2013-09-12 03:20:00,37.586029052734375
2013-09-12 03:25:00,40.34962463378906
2013-09-12 03:30:00,40.36648941040039
2013-09-12 03:35:00,37.02040100097656
2013-09-12 03:40:00,35.56965637207031
2013-09-12 03:45:00,38.28237915039063
2013-09-12 03:50:00,42.75074005126953
2013-09-12 03:55:00,42.63766479492188
2013-09-12 04:00:00,41.78533554077149
2013-09-12 04:05:00,44.12880706787109
2013-09-12 04:10:00,46.68480682373047
2013-09-12 04:15:00,36.7956428527832
2013-09-12 04:20:00,40.25449752807617
2013-09-12 04:25:00,38.29648971557617
2013-09-12 04:30:00,37.77898788452149
2013-09-12 04:35:00,39.71372222900391
2013-09-12 04:40:00,37.91748428344727
2013-09-12 04:45:00,37.77786636352539
2013-09-12 04:50:00,38.7762565612793
2013-09-12 04:55:00,42.613800048828125
2013-09-12 05:00:00,41.27783584594727
2013-09-12 05:05:00,44.42369079589844
2013-09-12 05:10:00,46.89470672607422
2013-09-12 05:15:00,44.361446380615234
2013-09-12 05:20:00,39.70424270629883
2013-09-12 05:25:00,37.11160659790039
2013-09-12 05:30:00,39.09537124633789
2013-09-12 05:35:00,37.34808349609375
2013-09-12 05:40:00,38.06734848022461
2013-09-12 05:45:00,38.16204071044922
2013-09-12 05:50:00,35.06110382080078
2013-09-12 05:55:00,33.83365249633789
2013-09-12 06:00:00,37.814266204833984
2013-09-12 06:05:00,42.6530876159668
2013-09-12 06:10:00,45.535640716552734
2013-09-12 06:15:00,45.31160736083984
2013-09-12 06:20:00,41.628116607666016
2013-09-12 06:25:00,43.33393478393555
2013-09-12 06:30:00,44.04761505126953
2013-09-12 06:35:00,46.11055755615234
2013-09-12 06:40:00,44.38106536865234
2013-09-12 06:45:00,44.11283874511719
2013-09-12 06:50:00,39.27617645263672
2013-09-12 06:55:00,37.19529342651367
2013-09-12 07:00:00,38.9638557434082
2013-09-12 07:05:00,43.09043502807617
2013-09-12 07:10:00,41.07388305664063
2013-09-12 07:15:00,42.001014709472656
2013-09-12 07:20:00,42.10102081298828
2013-09-12 07:25:00,43.82792282104492
2013-09-12 07:30:00,41.87709045410156
2013-09-12 07:35:00,42.21857833862305
2013-09-12 07:40:00,37.15406799316406
2013-09-12 07:45:00,40.61808776855469
2013-09-12 07:50:00,35.518253326416016
2013-09-12 07:55:00,34.46369934082031
2013-09-12 08:00:00,38.817909240722656
2013-09-12 08:05:00,39.12474060058594
2013-09-12 08:10:00,40.38984680175781
2013-09-12 08:15:00,39.15647888183594
2013-09-12 08:20:00,45.909934997558594
2013-09-12 08:25:00,47.86286163330078
2013-09-12 08:30:00,44.88376235961914
2013-09-12 08:35:00,44.8067512512207
2013-09-12 08:40:00,46.89823913574219
2013-09-12 08:45:00,45.28264999389648
2013-09-12 08:50:00,47.25621795654297
2013-09-12 08:55:00,44.74025344848633
2013-09-12 09:00:00,46.20175552368164
2013-09-12 09:05:00,44.55593490600586
2013-09-12 09:10:00,42.89837646484375
2013-09-12 09:15:00,38.00226974487305
2013-09-12 09:20:00,37.191673278808594
2013-09-12 09:25:00,41.44564056396485
2013-09-12 09:30:00,43.29400634765625
2013-09-12 09:35:00,42.27219772338867
2013-09-12 09:40:00,43.15949249267578
2013-09-12 09:45:00,45.20683670043945
2013-09-12 09:50:00,46.15926361083984
2013-09-12 09:55:00,41.44792175292969
2013-09-12 10:00:00,38.608848571777344
2013-09-12 10:05:00,40.72124481201172
2013-09-12 10:10:00,37.91761779785156
2013-09-12 10:15:00,37.543060302734375
2013-09-12 10:20:00,41.04492950439453
2013-09-12 10:25:00,42.3912239074707
2013-09-12 10:30:00,41.71631240844727
2013-09-12 10:35:00,38.13783264160156
2013-09-12 10:40:00,37.748329162597656
2013-09-12 10:45:00,39.18589019775391
2013-09-12 10:50:00,40.846317291259766
2013-09-12 10:55:00,40.359256744384766
2013-09-12 11:00:00,32.9349250793457
2013-09-12 11:05:00,36.812896728515625
2013-09-12 11:10:00,41.58927917480469
2013-09-12 11:15:00,39.51951217651367
2013-09-12 11:20:00,36.631378173828125
2013-09-12 11:25:00,44.146610260009766
2013-09-12 11:30:00,40.42716979980469
2013-09-12 11:35:00,39.248817443847656
2013-09-12 11:40:00,41.81334686279297
2013-09-12 11:45:00,43.78798294067383
2013-09-12 11:50:00,43.79924774169922
2013-09-12 11:55:00,47.01354217529297
2013-09-12 12:00:00,44.25951766967773
2013-09-12 12:05:00,46.86530685424805
2013-09-12 12:10:00,47.41150665283203
2013-09-12 12:15:00,48.37132263183594
2013-09-12 12:20:00,42.763145446777344
2013-09-12 12:25:00,43.33676910400391
2013-09-12 12:30:00,42.83663940429688
2013-09-12 12:35:00,47.07524108886719
2013-09-12 12:40:00,43.0350341796875
2013-09-12 12:45:00,43.452728271484375
2013-09-12 12:50:00,40.95423889160156
2013-09-12 12:55:00,41.000030517578125
2013-09-12 13:00:00,43.13393783569336
2013-09-12 13:05:00,42.32234954833984
2013-09-12 13:10:00,42.22470474243164
2013-09-12 13:15:00,37.90826034545898
2013-09-12 13:20:00,37.87556076049805
2013-09-12 13:25:00,36.00861740112305
2013-09-12 13:30:00,37.875038146972656
2013-09-12 13:35:00,37.057735443115234
2013-09-12 13:40:00,37.60874938964844
2013-09-12 13:45:00,38.282169342041016
2013-09-12 13:50:00,40.86809539794922
2013-09-12 13:55:00,45.79027938842773
2013-09-12 14:00:00,46.3964958190918
2013-09-12 14:05:00,51.998905181884766
2013-09-12 14:10:00,50.60480117797852
2013-09-12 14:15:00,47.80598831176758
2013-09-12 14:20:00,48.45222854614258
2013-09-12 14:25:00,47.60906600952149
2013-09-12 14:30:00,48.69628143310547
2013-09-12 14:35:00,48.9426383972168
2013-09-12 14:40:00,45.287723541259766
2013-09-12 14:45:00,47.92034530639648
2013-09-12 14:50:00,47.116695404052734
2013-09-12 14:55:00,51.0298080444336
2013-09-12 15:00:00,49.79084777832031
2013-09-12 15:05:00,48.752838134765625
2013-09-12 15:10:00,48.52428817749024
2013-09-12 15:15:00,49.38892364501953
2013-09-12 15:20:00,50.27431869506836
2013-09-12 15:25:00,52.485984802246094
2013-09-12 15:30:00,50.49178314208984
2013-09-12 15:35:00,48.023712158203125
2013-09-12 15:40:00,47.817291259765625
2013-09-12 15:45:00,45.583038330078125
2013-09-12 15:50:00,41.761505126953125
2013-09-12 15:55:00,41.93038558959961
2013-09-12 16:00:00,36.9970588684082
2013-09-12 16:05:00,41.1413459777832
2013-09-12 16:10:00,44.14738464355469
2013-09-12 16:15:00,45.83665084838867
2013-09-12 16:20:00,46.7968635559082
2013-09-12 16:25:00,48.20495223999024
2013-09-12 16:30:00,45.96508026123047
2013-09-12 16:35:00,47.81772613525391
2013-09-12 16:40:00,52.4698600769043
2013-09-12 16:45:00,50.82056427001953
2013-09-12 16:50:00,53.41001510620117
2013-09-12 16:55:00,52.80772018432617
2013-09-12 17:00:00,52.2283821105957
2013-09-12 17:05:00,51.990234375
2013-09-12 17:10:00,53.12955474853516
2013-09-12 17:15:00,49.21308898925781
2013-09-12 17:20:00,53.42641830444336
2013-09-12 17:25:00,48.534061431884766
2013-09-12 17:30:00,44.95122909545898
2013-09-12 17:35:00,45.928321838378906
2013-09-12 17:40:00,42.72114944458008
2013-09-12 17:45:00,44.46501159667969
2013-09-12 17:50:00,42.634803771972656
2013-09-12 17:55:00,42.063697814941406
2013-09-12 18:00:00,42.22008514404297
2013-09-12 18:05:00,41.57669448852539
2013-09-12 18:10:00,41.30455780029297
2013-09-12 18:15:00,39.702781677246094
2013-09-12 18:20:00,40.00038909912109
2013-09-12 18:25:00,41.36797332763672
2013-09-12 18:30:00,40.733524322509766
2013-09-12 18:35:00,47.07463455200195
2013-09-12 18:40:00,44.8623161315918
2013-09-12 18:45:00,47.16820526123047
2013-09-12 18:50:00,49.164100646972656
2013-09-12 18:55:00,47.83121871948242
2013-09-12 19:00:00,45.67770767211914
2013-09-12 19:05:00,43.21464920043945
2013-09-12 19:10:00,42.41050720214844
2013-09-12 19:15:00,41.27205657958984
2013-09-12 19:20:00,41.63400268554688
2013-09-12 19:25:00,42.80559921264648
2013-09-12 19:30:00,42.71508026123047
2013-09-12 19:35:00,40.77935791015625
2013-09-12 19:40:00,42.98150253295898
2013-09-12 19:45:00,38.87556838989258
2013-09-12 19:50:00,36.47904968261719
2013-09-12 19:55:00,38.33581161499024
2013-09-12 20:00:00,42.02328109741211
2013-09-12 20:05:00,39.41844177246094
2013-09-12 20:10:00,42.379981994628906
2013-09-12 20:15:00,40.60455322265625
2013-09-12 20:20:00,41.92927551269531
2013-09-12 20:25:00,44.15258026123047
2013-09-12 20:30:00,41.668724060058594
2013-09-12 20:35:00,38.48346710205078
2013-09-12 20:40:00,38.7604866027832
2013-09-12 20:45:00,36.38043212890625
2013-09-12 20:50:00,33.62092590332031
2013-09-12 20:55:00,36.48566436767578
2013-09-12 21:00:00,32.01045227050781
2013-09-12 21:05:00,34.29167556762695
2013-09-12 21:10:00,34.3521614074707
2013-09-12 21:15:00,33.70375061035156
2013-09-12 21:20:00,35.00593948364258
2013-09-12 21:25:00,36.30049896240234
2013-09-12 21:30:00,36.34725189208984
2013-09-12 21:35:00,38.90312194824219
2013-09-12 21:40:00,37.28410339355469
2013-09-12 21:45:00,33.89501953125
2013-09-12 21:50:00,35.473201751708984
2013-09-12 21:55:00,39.24851989746094
2013-09-12 22:00:00,39.622989654541016
2013-09-12 22:05:00,43.73683166503906
2013-09-12 22:10:00,42.935176849365234
2013-09-12 22:15:00,39.98023986816406
2013-09-12 22:20:00,39.40157318115234
2013-09-12 22:25:00,37.51189041137695
2013-09-12 22:30:00,39.33340072631836
2013-09-12 22:35:00,37.66815185546875
2013-09-12 22:40:00,34.51694869995117
2013-09-12 22:45:00,38.12443161010742
2013-09-12 22:50:00,41.38249206542969
2013-09-12 22:55:00,38.65808868408203
2013-09-12 23:00:00,40.97980499267578
2013-09-12 23:05:00,43.26016998291016
2013-09-12 23:10:00,44.05532836914063
2013-09-12 23:15:00,44.31385803222656
2013-09-12 23:20:00,44.24009704589844
2013-09-12 23:25:00,44.33012390136719
2013-09-12 23:30:00,44.824684143066406
2013-09-12 23:35:00,42.826934814453125
2013-09-12 23:40:00,40.70532989501953
2013-09-12 23:45:00,41.9137077331543
2013-09-12 23:50:00,47.56851959228516
2013-09-12 23:55:00,47.93836212158203
2013-09-13 00:00:00,45.45833206176758
2013-09-13 00:05:00,43.44626235961914
2013-09-13 00:10:00,41.91163635253906
2013-09-13 00:15:00,42.95557403564453
2013-09-13 00:20:00,43.20450210571289
2013-09-13 00:25:00,44.65168762207031
2013-09-13 00:30:00,48.53880310058594
2013-09-13 00:35:00,50.66245269775391
2013-09-13 00:40:00,49.63994216918945
2013-09-13 00:45:00,46.540035247802734
2013-09-13 00:50:00,43.15827560424805
2013-09-13 00:55:00,43.03949737548828
2013-09-13 01:00:00,43.38997268676758
2013-09-13 01:05:00,43.9046516418457
2013-09-13 01:10:00,41.430320739746094
2013-09-13 01:15:00,40.423095703125
2013-09-13 01:20:00,39.15365219116211
2013-09-13 01:25:00,40.47286224365234
2013-09-13 01:30:00,42.90411376953125
2013-09-13 01:35:00,43.839317321777344
2013-09-13 01:40:00,42.8469123840332
2013-09-13 01:45:00,45.21418762207031
2013-09-13 01:50:00,48.12750244140625
2013-09-13 01:55:00,45.25430679321289
2013-09-13 02:00:00,46.95818710327149
2013-09-13 02:05:00,44.13151550292969
2013-09-13 02:10:00,47.38787078857422
2013-09-13 02:15:00,46.13671875
2013-09-13 02:20:00,47.62670516967773
2013-09-13 02:25:00,43.04830551147461
2013-09-13 02:30:00,50.35730743408203
2013-09-13 02:35:00,50.30052185058594
2013-09-13 02:40:00,48.00455856323242
2013-09-13 02:45:00,46.84855270385742
2013-09-13 02:50:00,43.83918380737305
2013-09-13 02:55:00,44.40353393554688
2013-09-13 03:00:00,36.51873016357422
2013-09-13 03:05:00,35.566951751708984
2013-09-13 03:10:00,38.52476501464844
2013-09-13 03:15:00,36.5006217956543
2013-09-13 03:20:00,38.2232780456543
2013-09-13 03:25:00,41.92906951904297
2013-09-13 03:30:00,43.530303955078125
2013-09-13 03:35:00,37.83893585205078
2013-09-13 03:40:00,38.23307800292969
2013-09-13 03:45:00,35.84812927246094
2013-09-13 03:50:00,33.59698867797852
2013-09-13 03:55:00,33.073978424072266
2013-09-13 04:00:00,31.45592498779297
2013-09-13 04:05:00,35.09613800048828
2013-09-13 04:10:00,36.724365234375
2013-09-13 04:15:00,35.33024215698242
2013-09-13 04:20:00,35.10940170288086
2013-09-13 04:25:00,35.83620071411133
2013-09-13 04:30:00,32.298667907714844
2013-09-13 04:35:00,33.124473571777344
2013-09-13 04:40:00,39.003448486328125
2013-09-13 04:45:00,41.447872161865234
2013-09-13 04:50:00,38.83400344848633
2013-09-13 04:55:00,38.59166717529297
2013-09-13 05:00:00,36.473411560058594
2013-09-13 05:05:00,37.224945068359375
2013-09-13 05:10:00,36.674293518066406
2013-09-13 05:15:00,42.18302917480469
2013-09-13 05:20:00,41.17107009887695
2013-09-13 05:25:00,44.85674285888672
2013-09-13 05:30:00,37.949501037597656
2013-09-13 05:35:00,38.9274787902832
2013-09-13 05:40:00,35.59914779663086
2013-09-13 05:45:00,37.73979568481445
2013-09-13 05:50:00,40.13246536254883
2013-09-13 05:55:00,40.59877014160156
2013-09-13 06:00:00,36.31664657592773
2013-09-13 06:05:00,35.12659454345703
2013-09-13 06:10:00,33.63652801513672
2013-09-13 06:15:00,34.05459976196289
2013-09-13 06:20:00,38.41214370727539
2013-09-13 06:25:00,40.344871520996094
2013-09-13 06:30:00,41.04481506347656
2013-09-13 06:35:00,40.96746444702149
2013-09-13 06:40:00,39.5877799987793
2013-09-13 06:45:00,40.9189453125
2013-09-13 06:50:00,36.69862365722656
2013-09-13 06:55:00,37.055999755859375
2013-09-13 07:00:00,35.71044158935547
2013-09-13 07:05:00,33.85554122924805
2013-09-13 07:10:00,32.5137825012207
2013-09-13 07:15:00,35.688446044921875
2013-09-13 07:20:00,38.25278472900391
2013-09-13 07:25:00,39.6583251953125
2013-09-13 07:30:00,38.51972961425781
2013-09-13 07:35:00,38.95094299316406
2013-09-13 07:40:00,39.05719757080078
2013-09-13 07:45:00,39.10134506225586
2013-09-13 07:50:00,42.89646530151367
2013-09-13 07:55:00,40.38442993164063
2013-09-13 08:00:00,37.2109489440918
2013-09-13 08:05:00,39.3187141418457
2013-09-13 08:10:00,41.92413711547852
2013-09-13 08:15:00,44.61128616333008
2013-09-13 08:20:00,46.96428298950195
2013-09-13 08:25:00,46.23412322998047
2013-09-13 08:30:00,47.90837478637695
2013-09-13 08:35:00,47.890262603759766
2013-09-13 08:40:00,46.20954895019531
2013-09-13 08:45:00,48.79913330078125
2013-09-13 08:50:00,46.591064453125
2013-09-13 08:55:00,45.65625
2013-09-13 09:00:00,40.75323867797852
2013-09-13 09:05:00,39.98383331298828
2013-09-13 09:10:00,37.79682922363281
2013-09-13 09:15:00,34.59181213378906
2013-09-13 09:20:00,34.336307525634766
2013-09-13 09:25:00,36.08935546875
2013-09-13 09:30:00,32.880733489990234
2013-09-13 09:35:00,34.23567581176758
2013-09-13 09:40:00,36.61152648925781
2013-09-13 09:45:00,36.03594207763672
2013-09-13 09:50:00,39.34660720825195
2013-09-13 09:55:00,37.63219451904297
2013-09-13 10:00:00,39.95838165283203
2013-09-13 10:05:00,39.2204475402832
2013-09-13 10:10:00,43.890167236328125
2013-09-13 10:15:00,39.26416015625
2013-09-13 10:20:00,36.37249374389648
2013-09-13 10:25:00,42.8194580078125
2013-09-13 10:30:00,42.89445495605469
2013-09-13 10:35:00,42.14028549194336
2013-09-13 10:40:00,39.570777893066406
2013-09-13 10:45:00,39.15597152709961
2013-09-13 10:50:00,42.197113037109375
2013-09-13 10:55:00,40.03749465942383
2013-09-13 11:00:00,40.9261360168457
2013-09-13 11:05:00,40.07390594482422
2013-09-13 11:10:00,38.30691909790039
2013-09-13 11:15:00,36.97972106933594
2013-09-13 11:20:00,40.479759216308594
2013-09-13 11:25:00,36.16670227050781
2013-09-13 11:30:00,34.85679626464844
2013-09-13 11:35:00,33.786014556884766
2013-09-13 11:40:00,36.15323257446289
2013-09-13 11:45:00,35.33729934692383
2013-09-13 11:50:00,35.71446990966797
2013-09-13 11:55:00,39.29166793823242
2013-09-13 12:00:00,37.70192337036133
2013-09-13 12:05:00,37.3057975769043
2013-09-13 12:10:00,34.718116760253906
2013-09-13 12:15:00,37.00347900390625
2013-09-13 12:20:00,38.044883728027344
2013-09-13 12:25:00,40.1451301574707
2013-09-13 12:30:00,36.87113952636719
2013-09-13 12:35:00,37.55080032348633
2013-09-13 12:40:00,38.99319839477539
2013-09-13 12:45:00,37.92717742919922
2013-09-13 12:50:00,45.84072494506836
2013-09-13 12:55:00,42.51348876953125
2013-09-13 13:00:00,42.62127304077149
2013-09-13 13:05:00,39.37114715576172
2013-09-13 13:10:00,40.468448638916016
2013-09-13 13:15:00,39.06378555297852
2013-09-13 13:20:00,36.054500579833984
2013-09-13 13:25:00,36.97450637817383
2013-09-13 13:30:00,38.34847259521485
2013-09-13 13:35:00,41.129695892333984
2013-09-13 13:40:00,44.88877487182617
2013-09-13 13:45:00,39.58140182495117
2013-09-13 13:50:00,36.79636764526367
2013-09-13 13:55:00,41.66718673706055
2013-09-13 14:00:00,43.20401382446289
2013-09-13 14:05:00,43.70267868041992
2013-09-13 14:10:00,47.54681015014648
2013-09-13 14:15:00,46.68650436401367
2013-09-13 14:20:00,39.50700759887695
2013-09-13 14:25:00,39.096099853515625
2013-09-13 14:30:00,37.500282287597656
2013-09-13 14:35:00,35.729576110839844
2013-09-13 14:40:00,37.77660751342773
2013-09-13 14:45:00,41.34043884277344
2013-09-13 14:50:00,36.338191986083984
2013-09-13 14:55:00,38.670894622802734
2013-09-13 15:00:00,40.971435546875
2013-09-13 15:05:00,45.07308197021485
2013-09-13 15:10:00,43.61846160888672
2013-09-13 15:15:00,48.567264556884766
2013-09-13 15:20:00,52.91355895996094
2013-09-13 15:25:00,52.73395919799805
2013-09-13 15:30:00,50.991661071777344
2013-09-13 15:35:00,53.97629165649414
2013-09-13 15:40:00,47.3430061340332
2013-09-13 15:45:00,43.15013885498047
2013-09-13 15:50:00,38.244136810302734
2013-09-13 15:55:00,36.91140365600586
2013-09-13 16:00:00,41.21589660644531
2013-09-13 16:05:00,45.83565139770508
2013-09-13 16:10:00,48.61872863769531
2013-09-13 16:15:00,45.30785751342773
2013-09-13 16:20:00,41.37990188598633
2013-09-13 16:25:00,42.54396057128906
2013-09-13 16:30:00,42.32964706420898
2013-09-13 16:35:00,41.71586608886719
2013-09-13 16:40:00,48.06191635131836
2013-09-13 16:45:00,47.6711311340332
2013-09-13 16:50:00,48.98283767700195
2013-09-13 16:55:00,49.3613166809082
2013-09-13 17:00:00,42.32032012939453
2013-09-13 17:05:00,39.74076461791992
2013-09-13 17:10:00,39.71461486816406
2013-09-13 17:15:00,43.02474212646485
2013-09-13 17:20:00,45.69366836547852
2013-09-13 17:25:00,47.38275146484375
2013-09-13 17:30:00,46.33956527709961
2013-09-13 17:35:00,46.08201217651367
2013-09-13 17:40:00,41.72417449951172
2013-09-13 17:45:00,43.447601318359375
2013-09-13 17:50:00,38.39376449584961
2013-09-13 17:55:00,38.935428619384766
2013-09-13 18:00:00,39.411399841308594
2013-09-13 18:05:00,44.317230224609375
2013-09-13 18:10:00,37.129878997802734
2013-09-13 18:15:00,33.3490104675293
2013-09-13 18:20:00,33.04567337036133
2013-09-13 18:25:00,33.21543884277344
2013-09-13 18:30:00,39.39161682128906
2013-09-13 18:35:00,43.26884078979492
2013-09-13 18:40:00,47.21491241455078
2013-09-13 18:45:00,44.64656066894531
2013-09-13 18:50:00,38.16569519042969
2013-09-13 18:55:00,39.38777542114258
2013-09-13 19:00:00,37.74945068359375
2013-09-13 19:05:00,42.3223991394043
2013-09-13 19:10:00,40.25747299194336
2013-09-13 19:15:00,42.61421585083008
2013-09-13 19:20:00,41.85475540161133
2013-09-13 19:25:00,42.16569519042969
2013-09-13 19:30:00,39.57225799560547
2013-09-13 19:35:00,39.447662353515625
2013-09-13 19:40:00,37.79573822021485
2013-09-13 19:45:00,41.64365005493164
2013-09-13 19:50:00,41.61258316040039
2013-09-13 19:55:00,43.80159378051758
2013-09-13 20:00:00,42.89459991455078
2013-09-13 20:05:00,42.629432678222656
2013-09-13 20:10:00,40.64152908325195
2013-09-13 20:15:00,41.75767135620117
2013-09-13 20:20:00,43.51391220092773
2013-09-13 20:25:00,42.520050048828125
2013-09-13 20:30:00,45.913818359375
2013-09-13 20:35:00,42.51245880126953
2013-09-13 20:40:00,37.02761459350586
2013-09-13 20:45:00,39.51114273071289
2013-09-13 20:50:00,39.79800415039063
2013-09-13 20:55:00,36.94807434082031
2013-09-13 21:00:00,32.6740837097168
2013-09-13 21:05:00,33.24162292480469
2013-09-13 21:10:00,34.926666259765625
2013-09-13 21:15:00,36.65544509887695
2013-09-13 21:20:00,35.7952995300293
2013-09-13 21:25:00,35.88224029541016
2013-09-13 21:30:00,34.89015197753906
2013-09-13 21:35:00,34.917240142822266
2013-09-13 21:40:00,36.76886367797852
2013-09-13 21:45:00,38.5028076171875
2013-09-13 21:50:00,39.3829345703125
2013-09-13 21:55:00,35.92310333251953
2013-09-13 22:00:00,32.008056640625
2013-09-13 22:05:00,29.25777053833008
